onset	duration	value	HED
755.838867	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
755.905273	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
755.97168	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
756.038086	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
756.104492	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
756.571289	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
756.654297	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
756.737305	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
756.820313	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
756.904297	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
756.987305	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
757.570313	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
757.636719	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
757.703125	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
757.769531	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
757.835938	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
757.90332	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
758.369141	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
758.435547	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
758.501953	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
758.569336	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
758.635742	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
758.702148	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
759.167969	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
759.251953	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
759.334961	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
759.417969	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
759.500977	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
759.583984	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
760.166992	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
760.25	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
760.333984	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
760.416992	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
760.5	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
760.583984	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
761.166016	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.232422	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.298828	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.366211	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.432617	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.499023	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
761.964844	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.048828	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.131836	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.214844	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.297852	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.381836	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
762.963867	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.046875	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.130859	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.213867	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.296875	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.379883	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
763.962891	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.045898	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.129883	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.212891	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.295898	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.378906	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
764.961914	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.02832	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.094727	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.162109	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.228516	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.294922	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
765.760742	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
765.827148	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
765.894531	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
765.960938	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
766.027344	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
766.09375	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
766.560547	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
766.626953	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
766.693359	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
766.759766	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
766.826172	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
766.893555	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
767.359375	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
767.442383	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
767.525391	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
767.609375	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
767.692383	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
767.775391	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
768.358398	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
768.441406	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
768.524414	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
768.608398	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
768.691406	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
768.774414	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
769.357422	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
769.44043	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
769.523438	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
769.606445	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
769.69043	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
769.773438	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
770.356445	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
770.439453	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
770.522461	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
770.605469	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
770.689453	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
770.772461	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
771.354492	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.405273	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.455078	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.504883	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.555664	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.604492	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
771.954102	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.020508	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.087891	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.154297	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.220703	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.287109	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
772.75293	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
772.820313	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
772.886719	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
772.969727	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
773.052734	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
773.120117	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
773.668945	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
773.735352	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
773.802734	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
773.869141	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
773.935547	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
774.001953	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
774.467773	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
774.535156	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
774.601563	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
774.667969	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
774.734375	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
774.800781	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
775.267578	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
775.333984	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
775.400391	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
775.466797	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
